country,group,region,year,sdm_startdate1,sdm_enddate1,sdm_startdate2,sdm_enddate2,domclaim,domindclaim,domirrclaim,domsecclaim,sovdec,violsd,violsd_onset,viol_escal,con,cultcon,autcon,indcon,res,cultres,autres,indres,groupsize,groupcon,pwrstat
Germany,Franconians,Europe,1998,1989,9999,,,Sub-state secession,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.059300002,1,Junior partner
Germany,Franconians,Europe,1999,1989,9999,,,Sub-state secession,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.059300002,1,Junior partner
Germany,Franconians,Europe,2000,1989,9999,,,Sub-state secession,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.059300002,1,Junior partner
Germany,Franconians,Europe,2001,1989,9999,,,Sub-state secession,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.059300002,1,Junior partner
Germany,Franconians,Europe,2002,1989,9999,,,Sub-state secession,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.059300002,1,Junior partner
Germany,Franconians,Europe,2003,1989,9999,,,Sub-state secession,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.059300002,1,Junior partner
Germany,Franconians,Europe,2004,1989,9999,,,Sub-state secession,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.059300002,1,Junior partner
Germany,Franconians,Europe,2005,1989,9999,,,Sub-state secession,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.059300002,1,Junior partner
Germany,Franconians,Europe,2006,1989,9999,,,Sub-state secession,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.059300002,1,Junior partner
Germany,Franconians,Europe,2007,1989,9999,,,Sub-state secession,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.059300002,1,Junior partner
Germany,Franconians,Europe,2008,1989,9999,,,Sub-state secession,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.059300002,1,Junior partner
Germany,Franconians,Europe,2009,1989,9999,,,Sub-state secession,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.059300002,1,Junior partner
Germany,Franconians,Europe,2010,1989,9999,,,Sub-state secession,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.059300002,1,Junior partner
Germany,Franconians,Europe,2011,1989,9999,,,Sub-state secession,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.059300002,1,Junior partner
Germany,Franconians,Europe,2012,1989,9999,,,Sub-state secession,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.059300002,1,Junior partner
Germany,Franconians,Europe,2013,1989,9999,,,Sub-state secession,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.059300002,1,Junior partner
Germany,Franconians,Europe,2014,1989,9999,,,Sub-state secession,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.059300002,1,Junior partner
Germany,Franconians,Europe,2015,1989,9999,,,Sub-state secession,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.059300002,1,Junior partner
Germany,Franconians,Europe,2016,1989,9999,,,Sub-state secession,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.059300002,1,Junior partner
Germany,Franconians,Europe,2017,1989,9999,,,Sub-state secession,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.059300002,1,Junior partner
Germany,Franconians,Europe,2018,1989,9999,,,Sub-state secession,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.059300002,1,Junior partner
Germany,Franconians,Europe,2019,1989,9999,,,Sub-state secession,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.059300002,1,Junior partner
Germany,Franconians,Europe,2020,1989,9999,,,Sub-state secession,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.059300002,1,Junior partner
Germany,Lusatian Sorbs,Europe,1990,1990,2000,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.001,0,Powerless
Germany,Lusatian Sorbs,Europe,1991,1990,2000,,,Autonomy,0,0,0,0,0,0.0,0.0,1,1,0,0,0,0,0,0,0.001,0,Powerless
Germany,Lusatian Sorbs,Europe,1992,1990,2000,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.001,0,Powerless
Germany,Lusatian Sorbs,Europe,1993,1990,2000,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.001,0,Powerless
Germany,Lusatian Sorbs,Europe,1994,1990,2000,,,Autonomy,0,0,0,0,0,0.0,0.0,1,1,0,0,0,0,0,0,0.001,0,Powerless
Germany,Lusatian Sorbs,Europe,1995,1990,2000,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.001,0,Powerless
Germany,Lusatian Sorbs,Europe,1996,1990,2000,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.001,0,Powerless
Germany,Lusatian Sorbs,Europe,1997,1990,2000,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.001,0,Powerless
Germany,Lusatian Sorbs,Europe,1998,1990,2000,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.001,0,Powerless
Germany,Lusatian Sorbs,Europe,1999,1990,2000,,,Autonomy,0,0,0,0,0,0.0,0.0,1,1,0,0,0,0,0,0,0.001,0,Powerless
Germany,Lusatian Sorbs,Europe,2000,1990,2000,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.001,0,Powerless
Germany,Oldenburgers,Europe,1956,1956,1985,,,Sub-state secession,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0163,1,Powerless
Germany,Oldenburgers,Europe,1957,1956,1985,,,Sub-state secession,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0163,1,Powerless
Germany,Oldenburgers,Europe,1958,1956,1985,,,Sub-state secession,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0163,1,Powerless
Germany,Oldenburgers,Europe,1959,1956,1985,,,Sub-state secession,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0163,1,Powerless
Germany,Oldenburgers,Europe,1960,1956,1985,,,Sub-state secession,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0163,1,Powerless
Germany,Oldenburgers,Europe,1961,1956,1985,,,Sub-state secession,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0163,1,Powerless
Germany,Oldenburgers,Europe,1962,1956,1985,,,Sub-state secession,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0163,1,Powerless
Germany,Oldenburgers,Europe,1963,1956,1985,,,Sub-state secession,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0163,1,Powerless
Germany,Oldenburgers,Europe,1964,1956,1985,,,Sub-state secession,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0163,1,Powerless
Germany,Oldenburgers,Europe,1965,1956,1985,,,Sub-state secession,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0163,1,Powerless
Germany,Oldenburgers,Europe,1966,1956,1985,,,Sub-state secession,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0163,1,Powerless
Germany,Oldenburgers,Europe,1967,1956,1985,,,Sub-state secession,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0163,1,Powerless
Germany,Oldenburgers,Europe,1968,1956,1985,,,Sub-state secession,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0163,1,Powerless
Germany,Oldenburgers,Europe,1969,1956,1985,,,Sub-state secession,0,0,0,0,0,0.0,0.0,1,0,1,0,0,0,0,0,0.0163,1,Powerless
Germany,Oldenburgers,Europe,1970,1956,1985,,,Sub-state secession,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0163,1,Powerless
Germany,Oldenburgers,Europe,1971,1956,1985,,,Sub-state secession,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0163,1,Powerless
Germany,Oldenburgers,Europe,1972,1956,1985,,,Sub-state secession,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0163,1,Powerless
Germany,Oldenburgers,Europe,1973,1956,1985,,,Sub-state secession,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0163,1,Powerless
Germany,Oldenburgers,Europe,1974,1956,1985,,,Sub-state secession,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0163,1,Powerless
Germany,Oldenburgers,Europe,1975,1956,1985,,,Sub-state secession,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0163,1,Powerless
Germany,Oldenburgers,Europe,1976,1956,1985,,,Sub-state secession,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,1,0,0.0163,1,Powerless
Germany,Oldenburgers,Europe,1977,1956,1985,,,Sub-state secession,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0163,1,Powerless
Germany,Oldenburgers,Europe,1978,1956,1985,,,Sub-state secession,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0163,1,Powerless
Germany,Oldenburgers,Europe,1979,1956,1985,,,Sub-state secession,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0163,1,Powerless
Germany,Oldenburgers,Europe,1980,1956,1985,,,Sub-state secession,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0163,1,Powerless
Germany,Oldenburgers,Europe,1981,1956,1985,,,Sub-state secession,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0163,1,Powerless
Germany,Oldenburgers,Europe,1982,1956,1985,,,Sub-state secession,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0163,1,Powerless
Germany,Oldenburgers,Europe,1983,1956,1985,,,Sub-state secession,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0163,1,Powerless
Germany,Oldenburgers,Europe,1984,1956,1985,,,Sub-state secession,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0163,1,Powerless
Germany,Oldenburgers,Europe,1985,1956,1985,,,Sub-state secession,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0163,1,Powerless
Germany,Schaumburg-Lippeners,Europe,1956,1956,1985,,,Sub-state secession,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0015,1,Powerless
Germany,Schaumburg-Lippeners,Europe,1957,1956,1985,,,Sub-state secession,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0015,1,Powerless
Germany,Schaumburg-Lippeners,Europe,1958,1956,1985,,,Sub-state secession,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0015,1,Powerless
Germany,Schaumburg-Lippeners,Europe,1959,1956,1985,,,Sub-state secession,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0015,1,Powerless
Germany,Schaumburg-Lippeners,Europe,1960,1956,1985,,,Sub-state secession,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0015,1,Powerless
Germany,Schaumburg-Lippeners,Europe,1961,1956,1985,,,Sub-state secession,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0015,1,Powerless
Germany,Schaumburg-Lippeners,Europe,1962,1956,1985,,,Sub-state secession,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0015,1,Powerless
Germany,Schaumburg-Lippeners,Europe,1963,1956,1985,,,Sub-state secession,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0015,1,Powerless
Germany,Schaumburg-Lippeners,Europe,1964,1956,1985,,,Sub-state secession,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0015,1,Powerless
Germany,Schaumburg-Lippeners,Europe,1965,1956,1985,,,Sub-state secession,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0015,1,Powerless
Germany,Schaumburg-Lippeners,Europe,1966,1956,1985,,,Sub-state secession,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0015,1,Powerless
Germany,Schaumburg-Lippeners,Europe,1967,1956,1985,,,Sub-state secession,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0015,1,Powerless
Germany,Schaumburg-Lippeners,Europe,1968,1956,1985,,,Sub-state secession,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0015,1,Powerless
Germany,Schaumburg-Lippeners,Europe,1969,1956,1985,,,Sub-state secession,0,0,0,0,0,0.0,0.0,1,0,1,0,0,0,0,0,0.0015,1,Powerless
Germany,Schaumburg-Lippeners,Europe,1970,1956,1985,,,Sub-state secession,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0015,1,Powerless
Germany,Schaumburg-Lippeners,Europe,1971,1956,1985,,,Sub-state secession,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0015,1,Powerless
Germany,Schaumburg-Lippeners,Europe,1972,1956,1985,,,Sub-state secession,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0015,1,Powerless
Germany,Schaumburg-Lippeners,Europe,1973,1956,1985,,,Sub-state secession,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0015,1,Powerless
Germany,Schaumburg-Lippeners,Europe,1974,1956,1985,,,Sub-state secession,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0015,1,Powerless
Germany,Schaumburg-Lippeners,Europe,1975,1956,1985,,,Sub-state secession,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0015,1,Powerless
Germany,Schaumburg-Lippeners,Europe,1976,1956,1985,,,Sub-state secession,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,1,0,0.0015,1,Powerless
Germany,Schaumburg-Lippeners,Europe,1977,1956,1985,,,Sub-state secession,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0015,1,Powerless
Germany,Schaumburg-Lippeners,Europe,1978,1956,1985,,,Sub-state secession,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0015,1,Powerless
Germany,Schaumburg-Lippeners,Europe,1979,1956,1985,,,Sub-state secession,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0015,1,Powerless
Germany,Schaumburg-Lippeners,Europe,1980,1956,1985,,,Sub-state secession,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0015,1,Powerless
Germany,Schaumburg-Lippeners,Europe,1981,1956,1985,,,Sub-state secession,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0015,1,Powerless
Germany,Schaumburg-Lippeners,Europe,1982,1956,1985,,,Sub-state secession,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0015,1,Powerless
Germany,Schaumburg-Lippeners,Europe,1983,1956,1985,,,Sub-state secession,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0015,1,Powerless
Germany,Schaumburg-Lippeners,Europe,1984,1956,1985,,,Sub-state secession,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0015,1,Powerless
Germany,Schaumburg-Lippeners,Europe,1985,1956,1985,,,Sub-state secession,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0015,1,Powerless
Ghana,Ashanti,SS Africa,1957,1954,1964,1980.0,2005.0,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,1,0,1,0,0.15000001,1,Junior partner
Ghana,Ashanti,SS Africa,1958,1954,1964,1980.0,2005.0,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.15000001,1,Junior partner
Ghana,Ashanti,SS Africa,1959,1954,1964,1980.0,2005.0,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,1,0,1,0,0.15000001,1,Junior partner
Ghana,Ashanti,SS Africa,1960,1954,1964,1980.0,2005.0,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.15000001,1,Junior partner
Ghana,Ashanti,SS Africa,1961,1954,1964,1980.0,2005.0,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.15000001,1,Junior partner
Ghana,Ashanti,SS Africa,1962,1954,1964,1980.0,2005.0,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.15000001,1,Junior partner
Ghana,Ashanti,SS Africa,1963,1954,1964,1980.0,2005.0,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.15000001,1,Junior partner
Ghana,Ashanti,SS Africa,1964,1954,1964,1980.0,2005.0,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.15000001,1,Junior partner
Ghana,Ashanti,SS Africa,1980,1954,1964,1980.0,2005.0,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.15000001,1,Senior partner
Ghana,Ashanti,SS Africa,1981,1954,1964,1980.0,2005.0,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.15000001,1,Senior partner
Ghana,Ashanti,SS Africa,1982,1954,1964,1980.0,2005.0,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.15000001,1,Junior partner
Ghana,Ashanti,SS Africa,1983,1954,1964,1980.0,2005.0,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.15000001,1,Junior partner
Ghana,Ashanti,SS Africa,1984,1954,1964,1980.0,2005.0,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.15000001,1,Junior partner
Ghana,Ashanti,SS Africa,1985,1954,1964,1980.0,2005.0,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.15000001,1,Junior partner
Ghana,Ashanti,SS Africa,1986,1954,1964,1980.0,2005.0,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.15000001,1,Junior partner
Ghana,Ashanti,SS Africa,1987,1954,1964,1980.0,2005.0,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.15000001,1,Junior partner
Ghana,Ashanti,SS Africa,1988,1954,1964,1980.0,2005.0,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.15000001,1,Junior partner
Ghana,Ashanti,SS Africa,1989,1954,1964,1980.0,2005.0,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.15000001,1,Junior partner
Ghana,Ashanti,SS Africa,1990,1954,1964,1980.0,2005.0,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.15000001,1,Junior partner
Ghana,Ashanti,SS Africa,1991,1954,1964,1980.0,2005.0,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.15000001,1,Junior partner
Ghana,Ashanti,SS Africa,1992,1954,1964,1980.0,2005.0,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.15000001,1,Junior partner
Ghana,Ashanti,SS Africa,1993,1954,1964,1980.0,2005.0,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.15000001,1,Junior partner
Ghana,Ashanti,SS Africa,1994,1954,1964,1980.0,2005.0,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.15000001,1,Junior partner
Ghana,Ashanti,SS Africa,1995,1954,1964,1980.0,2005.0,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.15000001,1,Junior partner
Ghana,Ashanti,SS Africa,1996,1954,1964,1980.0,2005.0,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.15000001,1,Junior partner
Ghana,Ashanti,SS Africa,1997,1954,1964,1980.0,2005.0,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.15000001,1,Junior partner
Ghana,Ashanti,SS Africa,1998,1954,1964,1980.0,2005.0,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.15000001,1,Junior partner
Ghana,Ashanti,SS Africa,1999,1954,1964,1980.0,2005.0,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.15000001,1,Junior partner
Ghana,Ashanti,SS Africa,2000,1954,1964,1980.0,2005.0,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.15000001,1,Junior partner
Ghana,Ashanti,SS Africa,2001,1954,1964,1980.0,2005.0,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.15000001,1,Senior partner
Ghana,Ashanti,SS Africa,2002,1954,1964,1980.0,2005.0,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.15000001,1,Senior partner
Ghana,Ashanti,SS Africa,2003,1954,1964,1980.0,2005.0,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.15000001,1,Senior partner
Ghana,Ashanti,SS Africa,2004,1954,1964,1980.0,2005.0,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.15000001,1,Senior partner
Ghana,Ashanti,SS Africa,2005,1954,1964,1980.0,2005.0,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.15000001,1,Senior partner
Ghana,Ewes,SS Africa,1957,1943,1980,2017.0,9999.0,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.13,1,Junior partner
Ghana,Ewes,SS Africa,1958,1943,1980,2017.0,9999.0,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,1,0,1,0,0.13,1,Junior partner
Ghana,Ewes,SS Africa,1959,1943,1980,2017.0,9999.0,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.13,1,Junior partner
Ghana,Ewes,SS Africa,1960,1943,1980,2017.0,9999.0,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.13,1,Junior partner
Ghana,Ewes,SS Africa,1961,1943,1980,2017.0,9999.0,Irredentism,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.13,1,Junior partner
Ghana,Ewes,SS Africa,1962,1943,1980,2017.0,9999.0,Irredentism,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.13,1,Junior partner
Ghana,Ewes,SS Africa,1963,1943,1980,2017.0,9999.0,Irredentism,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.13,1,Junior partner
Ghana,Ewes,SS Africa,1964,1943,1980,2017.0,9999.0,Irredentism,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.13,1,Junior partner
Ghana,Ewes,SS Africa,1965,1943,1980,2017.0,9999.0,Irredentism,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.13,1,Junior partner
Ghana,Ewes,SS Africa,1966,1943,1980,2017.0,9999.0,Irredentism,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.13,1,Junior partner
Ghana,Ewes,SS Africa,1967,1943,1980,2017.0,9999.0,Irredentism,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.13,1,Junior partner
Ghana,Ewes,SS Africa,1968,1943,1980,2017.0,9999.0,Irredentism,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.13,1,Junior partner
Ghana,Ewes,SS Africa,1969,1943,1980,2017.0,9999.0,Irredentism,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.13,1,Junior partner
Ghana,Ewes,SS Africa,1970,1943,1980,2017.0,9999.0,Irredentism,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.13,1,Powerless
Ghana,Ewes,SS Africa,1971,1943,1980,2017.0,9999.0,Irredentism,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.13,1,Powerless
Ghana,Ewes,SS Africa,1972,1943,1980,2017.0,9999.0,Irredentism,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.13,1,Powerless
Ghana,Ewes,SS Africa,1973,1943,1980,2017.0,9999.0,Irredentism,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.13,1,Junior partner
Ghana,Ewes,SS Africa,1974,1943,1980,2017.0,9999.0,Irredentism,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.13,1,Junior partner
Ghana,Ewes,SS Africa,1975,1943,1980,2017.0,9999.0,Irredentism,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.13,1,Junior partner
Ghana,Ewes,SS Africa,1976,1943,1980,2017.0,9999.0,Irredentism,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.13,1,Junior partner
Ghana,Ewes,SS Africa,1977,1943,1980,2017.0,9999.0,Irredentism,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.13,1,Junior partner
Ghana,Ewes,SS Africa,1978,1943,1980,2017.0,9999.0,Irredentism,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.13,1,Junior partner
Ghana,Ewes,SS Africa,1979,1943,1980,2017.0,9999.0,Irredentism,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.13,1,Junior partner
Ghana,Ewes,SS Africa,1980,1943,1980,2017.0,9999.0,Irredentism,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.13,1,Junior partner
Ghana,Ewes,SS Africa,2017,1943,1980,2017.0,9999.0,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.13,1,Junior partner
Ghana,Ewes,SS Africa,2018,1943,1980,2017.0,9999.0,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.13,1,Junior partner
Ghana,Ewes,SS Africa,2019,1943,1980,2017.0,9999.0,Independence,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.13,1,Junior partner
Ghana,Ewes,SS Africa,2020,1943,1980,2017.0,9999.0,Independence,1,0,1,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0.13,1,Junior partner
Guatemala,Maya,Latin America,1991,1991,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.51499999,1,Discriminated
Guatemala,Maya,Latin America,1992,1991,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.51499999,1,Discriminated
Guatemala,Maya,Latin America,1993,1991,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.51499999,1,Discriminated
Guatemala,Maya,Latin America,1994,1991,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.51499999,1,Discriminated
Guatemala,Maya,Latin America,1995,1991,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.51499999,1,Discriminated
Guatemala,Maya,Latin America,1996,1991,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,1,1,0,0,0,0,0,0,0.51499999,1,Powerless
Guatemala,Maya,Latin America,1997,1991,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.51499999,1,Powerless
Guatemala,Maya,Latin America,1998,1991,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.51499999,1,Powerless
